# Median QSO composite spectrum using 2204 QSO spectra from 66
# SDSS spectroscopic plates.
#
#    wl        fl        er        lq        uq  nspec
#
905.50    1.7350    0.4078    0.0000    5.7090 49
906.50    2.2240    0.3682    0.0000    5.1550 49
907.50    2.6120    0.5226    0.0000    7.3170 49
908.50    2.1880    0.4209    0.0000    5.8930 49
909.50    1.7520    0.4309    0.0000    6.0330 49
910.50    2.1450    0.4268    0.3950    6.3700 49
911.50    2.1600    0.3606    0.0620    5.1110 49
912.50    2.6480    0.3529    0.2700    5.2100 49
913.50    2.7790    0.3944    0.0000    5.5210 49
914.50    3.0060    0.5257    0.2950    7.7290 50
915.50    3.6100    0.3306    0.7620    5.4380 50
916.50    2.8250    0.3629    0.6980    5.8300 50
917.50    2.7000    0.2843    0.8700    4.8910 50
918.50    3.3380    0.3430    1.0830    5.9820 51
919.50    3.9570    0.3702    0.7600    6.0470 51
920.50    3.5840    0.4476    0.7020    7.0950 51
921.50    3.0150    0.3298    1.0780    5.8350 52
922.50    3.5490    0.4172    0.7870    6.8040 52
923.50    3.7990    0.3529    1.5350    6.6250 52
924.50    3.9730    0.4398    0.8880    7.2310 52
925.50    3.7940    0.3917    0.8680    6.5710 53
926.50    3.3570    0.3486    1.1390    6.2630 54
927.50    3.5270    0.3659    0.4900    5.8670 54
928.50    4.0860    0.3682    1.2750    6.6870 54
929.50    4.0780    0.3808    1.8680    7.4640 54
930.50    3.2680    0.3451    1.3850    6.4570 54
931.50    3.7100    0.3962    1.4230    7.2460 54
932.50    3.9620    0.3835    1.1940    6.8300 54
933.50    3.0760    0.4429    0.9780    7.4870 54
934.50    3.8450    0.3861    0.4090    6.0830 54
935.50    3.5030    0.4902    0.9790    8.1830 54
936.50    3.3380    0.4127    1.0710    7.1370 54
937.50    4.0160    0.3405    1.7170    6.7670 55
938.50    4.6440    0.3995    1.6750    7.6010 55
939.50    4.2880    0.4916    0.8380    8.1290 55
940.50    4.5780    0.4535    1.4500    8.1770 55
941.50    4.6280    0.4171    1.8420    8.0280 55
942.50    4.7280    0.3730    1.7080    7.2410 55
943.50    4.8080    0.3356    2.4180    7.4410 56
944.50    4.0320    0.3802    1.0790    6.8200 57
945.50    4.5510    0.2885    2.2160    6.5720 57
946.50    3.9100    0.3026    2.1990    6.8080 58
947.50    4.6220    0.4346    2.0550    8.6750 58
948.50    4.1730    0.4335    1.5530    8.1560 58
949.50    3.9420    0.3704    1.0590    6.7010 58
950.50    4.3460    0.3491    1.6890    7.0070 58
951.50    4.9300    0.4096    2.1320    8.4250 59
952.50    4.4470    0.3971    1.3090    7.4090 59
953.50    3.8770    0.3176    1.6560    6.5770 60
954.50    3.8920    0.3979    0.9280    7.0930 60
955.50    3.5130    0.2996    1.5640    6.2060 60
956.50    3.2820    0.2925    1.1220    5.6540 60
957.50    3.3900    0.3447    1.0530    6.3930 60
958.50    3.6380    0.3644    1.2070    6.8530 60
959.50    4.1690    0.3072    1.0630    5.8220 60
960.50    4.3080    0.3242    1.4010    6.4230 60
961.50    3.9460    0.3963    1.2190    7.3590 60
962.50    3.3810    0.3658    1.8630    7.5770 61
963.50    4.2650    0.3990    1.3160    7.5990 62
964.50    3.6660    0.3955    0.9650    7.1940 62
965.50    4.0980    0.4121    0.8880    7.3770 62
966.50    4.2090    0.3130    1.6500    6.5790 62
967.50    5.2730    0.3409    1.8800    7.2490 62
968.50    4.7670    0.3978    2.0570    8.3220 62
969.50    3.8330    0.3080    2.1980    7.0480 62
970.50    4.6860    0.3226    2.5290    7.6500 63
971.50    5.3110    0.3241    2.3220    7.5080 64
972.50    4.8270    0.4155    1.8840    8.5320 64
973.50    4.9610    0.3484    2.5210    8.1380 65
974.50    5.2070    0.4202    2.3420    9.1180 65
975.50    4.7580    0.3707    2.1770    8.1540 65
976.50    4.8920    0.4318    1.6040    8.5670 65
977.50    5.1120    0.3546    2.3800    8.0970 65
978.50    3.8430    0.3519    2.0220    7.6960 65
979.50    4.8540    0.3901    1.6980    8.0370 66
980.50    4.5460    0.3845    1.4640    7.7110 66
981.50    5.3490    0.4276    2.2510    9.1980 66
982.50    5.0940    0.3665    2.3620    8.3170 66
983.50    4.3980    0.3631    1.9050    7.8050 66
984.50    5.0990    0.3882    1.6480    7.9560 66
985.50    4.7650    0.3490    1.9240    7.5950 66
986.50    5.3750    0.4375    1.4150    8.5230 66
987.50    5.4590    0.3170    2.3710    7.5210 66
988.50    6.1800    0.4068    2.0080    8.6180 66
989.50    5.4860    0.3674    2.1890    8.1590 66
990.50    5.1390    0.3710    2.4650    8.5830 68
991.50    5.4110    0.3519    2.2890    8.0930 68
992.50    4.7410    0.3491    2.0100    7.8090 69
993.50    5.1870    0.3582    2.2250    8.2180 70
994.50    4.9960    0.2654    2.6940    7.1350 70
995.50    4.9570    0.3506    2.2690    8.1350 70
996.50    4.7130    0.2861    2.6450    7.4320 70
997.50    4.6290    0.3384    1.7660    7.4280 70
998.50    4.6600    0.3466    1.5460    7.3460 70
999.50    4.1340    0.3468    1.5290    7.3320 70
1000.50    4.7420    0.3047    2.2390    7.3370 70
1001.50    3.9580    0.3045    1.7900    6.8860 70
1002.50    4.3030    0.3553    1.6320    7.5770 70
1003.50    4.1170    0.3437    1.7530    7.5050 70
1004.50    4.6770    0.3798    0.9440    7.2990 70
1005.50    4.9190    0.3649    1.8660    8.0160 71
1006.50    4.7850    0.3468    1.3570    7.2010 71
1007.50    4.5480    0.3682    1.6820    7.9300 72
1008.50    4.6200    0.3722    1.4870    7.8030 72
1009.50    4.6410    0.4255    1.5170    8.7380 72
1010.50    4.9790    0.3914    1.1420    7.7840 72
1011.50    4.1640    0.4174    1.3430    8.4260 72
1012.50    4.8720    0.3143    1.8540    7.1870 72
1013.50    4.8240    0.3905    1.7060    8.3790 73
1014.50    4.8920    0.3934    2.3270    9.0490 73
1015.50    5.3200    0.3741    1.7380    8.1750 74
1016.50    5.7170    0.4341    1.4260    8.8940 74
1017.50    5.4990    0.3947    1.8970    8.6870 74
1018.50    4.7500    0.3981    2.0040    8.8540 74
1019.50    5.9450    0.3492    2.3350    8.3430 74
1020.50    6.1010    0.4010    2.6210    9.5200 74
1021.50    6.5950    0.3761    2.6150    9.0860 74
1022.50    5.6590    0.3818    2.2860    8.8550 74
1023.50    5.1950    0.3746    2.5900    9.0780 75
1024.50    6.2780    0.3878    2.8170    9.5790 76
1025.50    7.0730    0.3720    3.1150    9.6440 77
1026.50    6.9840    0.3980    3.4210   10.4050 77
1027.50    7.3540    0.4883    2.6790   11.2480 77
1028.50    7.8390    0.4778    3.4000   11.8400 78
1029.50    8.1410    0.4400    4.1010   11.8730 78
1030.50    7.1590    0.5140    2.9130   11.9920 78
1031.50    6.8320    0.4270    3.4090   10.9520 78
1032.50    7.3630    0.3603    4.4010   10.8050 79
1033.50    7.3520    0.4529    3.4720   11.5230 79
1034.50    8.0840    0.4486    4.2790   12.3530 81
1035.50    7.5270    0.4934    4.0380   12.9190 81
1036.50    8.1540    0.4239    4.3520   11.9830 81
1037.50    7.2170    0.4624    3.5650   11.8880 81
1038.50    6.8860    0.3767    3.6540   10.5170 83
1039.50    7.0600    0.4101    2.7050   10.2230 84
1040.50    6.7620    0.3401    3.9390   10.1730 84
1041.50    5.9290    0.3603    2.6940    9.3380 85
1042.50    6.2270    0.3302    3.0180    9.1060 85
1043.50    6.0050    0.3636    2.5320    9.2750 86
1044.50    5.7530    0.3307    2.7320    8.8650 86
1045.50    5.6890    0.3610    2.1550    8.8890 87
1046.50    5.7230    0.3226    2.3830    8.4350 88
1047.50    6.1210    0.2991    2.8610    8.4730 88
1048.50    5.7200    0.3000    2.6680    8.2960 88
1049.50    5.8270    0.2503    3.0410    7.7370 88
1050.50    5.3940    0.2784    3.1690    8.3930 88
1051.50    6.0790    0.2949    2.7220    8.2550 88
1052.50    5.3340    0.3092    2.3680    8.1690 88
1053.50    5.6670    0.3158    2.6020    8.5260 88
1054.50    5.1320    0.2542    2.8710    7.6400 88
1055.50    5.2240    0.3110    2.3300    8.1650 88
1056.50    5.5820    0.2961    2.7620    8.3180 88
1057.50    5.4190    0.2815    2.4890    7.7700 88
1058.50    5.8970    0.2640    3.0330    7.9870 88
1059.50    6.0760    0.3081    2.3270    8.1080 88
1060.50    5.4830    0.2865    2.9510    8.3270 88
1061.50    5.5220    0.2987    2.2820    7.9170 89
1062.50    5.4100    0.2918    2.8930    8.3980 89
1063.50    5.9550    0.2664    2.9650    7.9920 89
1064.50    5.7860    0.3086    2.6110    8.4340 89
1065.50    4.6030    0.3142    1.8520    7.8130 90
1066.50    6.0430    0.3223    2.2960    8.4110 90
1067.50    5.5710    0.3123    2.5080    8.4330 90
1068.50    5.7400    0.2503    2.9920    7.7420 90
1069.50    5.2890    0.2908    2.4190    7.9680 91
1070.50    5.2150    0.3053    2.5420    8.3660 91
1071.50    5.3360    0.2902    2.7010    8.2370 91
1072.50    4.9760    0.3093    2.0940    7.9950 91
1073.50    5.2950    0.2818    2.8320    8.2370 92
1074.50    5.3060    0.3120    2.1870    8.2360 94
1075.50    5.4180    0.3197    1.7640    7.9630 94
1076.50    4.8180    0.3141    1.7920    7.8820 94
1077.50    5.2090    0.2818    2.5560    8.0200 94
1078.50    5.7020    0.2551    3.0670    8.0660 96
1079.50    5.2630    0.2484    2.7010    7.5940 97
1080.50    4.8950    0.2606    2.3700    7.5040 97
1081.50    4.7370    0.2579    2.9790    8.0590 97
1082.50    5.0800    0.2485    2.5750    7.4700 97
1083.50    4.7520    0.2371    2.5030    7.1970 98
1084.50    4.9270    0.2914    2.1670    7.9360 98
1085.50    4.8400    0.2752    2.3640    7.8120 98
1086.50    4.6760    0.2720    2.1480    7.5340 98
1087.50    4.1680    0.2663    1.7570    7.0570 99
1088.50    4.7950    0.2473    2.2980    7.2200 99
1089.50    4.8000    0.2857    1.9430    7.6280 99
1090.50    4.4850    0.2505    1.9020    6.9110 100
1091.50    4.4790    0.2015    2.3380    6.3680 100
1092.50    4.6060    0.2273    2.1440    6.6910 100
1093.50    4.6180    0.2468    1.8740    6.8600 102
1094.50    4.6630    0.2378    2.3220    7.1730 104
1095.50    4.7610    0.2557    1.7380    6.9540 104
1096.50    4.4930    0.2527    1.9660    7.1450 105
1097.50    4.4530    0.2317    1.6960    6.4670 106
1098.50    4.3770    0.2500    1.8160    6.9880 107
1099.50    4.1150    0.2500    1.7930    6.9650 107
1100.50    4.1700    0.2618    1.6400    7.0820 108
1101.50    4.5620    0.2067    1.7270    6.0240 108
